host,problem,function,dimension,instance,seed,action,baseline_best,first_f,best_h1,best_h10,best_h50,best_h100
pso,bbob_f005_i72_d05,5,5,72,0,reflect,-226.01,-222.28137053582262,-226.01,-226.01,-226.01,-226.01
cma,bbob_f005_i72_d05,5,5,72,0,pass,-201.00402717748622,-205.12857264622053,-205.12857264622053,-205.12857264622053,-205.12857264622053,-205.12857264622053
cma,bbob_f005_i72_d05,5,5,72,0,contract,-201.00402717748622,-203.2725271852901,-203.2725271852901,-203.2725271852901,-203.2725271852901,-203.2725271852901
cma,bbob_f005_i72_d05,5,5,72,0,reflect,-201.00402717748622,-197.91061807593547,-201.00402717748622,-201.00402717748622,-202.75151267765432,-202.75151267765432
de,bbob_f005_i72_d05,5,5,72,1,pass,-216.54267310054482,-159.61777686374194,-216.54267310054482,-216.54267310054482,-219.49863211450167,-220.30993628555075
de,bbob_f005_i72_d05,5,5,72,1,contract,-216.54267310054482,-185.23398017030325,-216.54267310054482,-216.54267310054482,-226.01,-226.01
de,bbob_f005_i72_d05,5,5,72,1,reflect,-216.54267310054482,-163.83318562668086,-216.54267310054482,-216.54267310054482,-226.01,-226.01
pso,bbob_f005_i72_d05,5,5,72,1,pass,-226.01,-223.4867838051143,-226.01,-226.01,-226.01,-226.01
pso,bbob_f005_i72_d05,5,5,72,1,contract,-226.01,-224.62223109281285,-226.01,-226.01,-226.01,-226.01
pso,bbob_f005_i72_d05,5,5,72,1,reflect,-226.01,-211.84576335951738,-226.01,-226.01,-226.01,-226.01
cma,bbob_f005_i72_d05,5,5,72,1,pass,-200.89843151991784,-197.35187407619213,-200.89843151991784,-200.89843151991784,-207.4044949986778,-207.4044949986778
cma,bbob_f005_i72_d05,5,5,72,1,contract,-200.89843151991784,-198.9478249258687,-200.89843151991784,-200.89843151991784,-206.94773758224122,-207.6889764755445
cma,bbob_f005_i72_d05,5,5,72,1,reflect,-200.89843151991784,-179.55648559931856,-200.89843151991784,-200.89843151991784,-205.94371820756058,-207.18496907070312
